dataset,missing_rate,target_modality,distance_bucket,head_count,err_pre_mean,err_decay_mean,err_post_mean,decay_damage_mean,write_damage_mean,cos_pre_mean,cos_decay_mean,cos_post_mean,norm_ratio_pre_mean,norm_ratio_decay_mean,norm_ratio_post_mean,decay_damage_median,write_damage_median
IEMOCAPFour,0.5,audio,1,2496,0.0017218581822070961,0.020670541207670257,0.27282660418728855,0.01894868302229159,0.2521560629676783,0.999998877541377,0.9999988780189784,0.937226304280697,0.9991088822627296,0.9793820339374435,0.9738745861686766,0.019024433568120003,0.177925206720829
IEMOCAPFour,0.5,audio,2-3,1584,0.30039809567141207,0.30264041924054236,0.406710215750141,0.002242323568542347,0.10406979622150009,0.9279614079760087,0.9279614067477682,0.8842987216105966,0.9697475655738151,0.9506000340963253,0.9539452636557998,0.0027977265417575836,0.038197532296180725
IEMOCAPFour,0.5,audio,4-7,464,0.5340940353685412,0.5327843106672938,0.576964651122047,-0.0013097247012473386,0.044180340422638534,0.8214040551182076,0.8214040568644374,0.797134048831328,0.9278848948406762,0.9095586755409323,0.907435129428732,-0.000933036208152771,0.009693831205368042
IEMOCAPFour,0.5,audio,8+,32,0.6845717569813132,0.6830655140802264,0.7488214047625661,-0.0015062429010868073,0.06575589068233967,0.714806979522109,0.7148069874383509,0.6689235018566251,0.820273382589221,0.8040733877569437,0.8157092584297061,-0.0005043447017669678,0.018423795700073242
IEMOCAPFour,0.5,text,1,2280,0.002350983762268075,0.021355730630947572,0.24482242264417245,0.019004746885120608,0.22346669205243846,0.9999984846826185,0.999998485257751,0.9465140153735615,0.9984269528012527,0.9787135560261576,0.943976117330685,0.019081772305071354,0.15057798475027084
IEMOCAPFour,0.5,text,2-3,1656,0.27158357739923206,0.2758009193458365,0.3646712968494869,0.004217341946604423,0.08887037738329834,0.9380250559705827,0.9380250580131936,0.9056143707681249,0.9435504439336379,0.9249200064346986,0.9132026212586872,0.004866361618041992,0.032109539955854416
IEMOCAPFour,0.5,text,4-7,304,0.435516078343713,0.4374203994429033,0.4712751103614114,0.0019043210991903355,0.033854710893999586,0.8655731373858687,0.8655731400327855,0.8516199239162042,0.8955253074435812,0.8778417163381451,0.8775716964155436,0.002641737461090088,0.006358593702316284
IEMOCAPFour,0.5,visual,1,2496,0.0015448703715431012,0.020661428227471426,0.24548702988063154,0.019116557841278754,0.22482560143674699,0.9999992000177885,0.9999992003043493,0.9481449687781816,0.9991026919764968,0.9793759444728494,0.9690088494083821,0.01915910840034485,0.15506356209516525
IEMOCAPFour,0.5,visual,2-3,1576,0.2721410151565126,0.2750958858665344,0.3572560275460447,0.0029548707094308236,0.08216014166650963,0.9388442663097669,0.9388442610811234,0.9096339998204205,0.9602809754119912,0.9413170460895234,0.9425832462038486,0.0032913237810134888,0.032327502965927124
IEMOCAPFour,0.5,visual,4-7,392,0.4172302002125249,0.4187736359938067,0.452557103043156,0.0015434357812818215,0.0337834668592835,0.8849029760446627,0.8849029726234778,0.8719110294739355,0.9122564106875536,0.894239349632847,0.8874032486002056,0.002566389739513397,0.009020976722240448
IEMOCAPFour,0.5,visual,8+,32,0.49073315504938364,0.4938625548966229,0.5422467743046582,0.003129399847239256,0.04838421940803528,0.8482847642153502,0.8482847511768341,0.8165017142891884,0.7946987617760897,0.7790139466524124,0.7963287550956011,0.002489835023880005,0.007621675729751587
