dataset,missing_rate,target_modality,distance_bucket,head_count,err_pre_mean,err_decay_mean,err_post_mean,decay_damage_mean,write_damage_mean,cos_pre_mean,cos_decay_mean,cos_post_mean,norm_ratio_pre_mean,norm_ratio_decay_mean,norm_ratio_post_mean,decay_damage_median,write_damage_median
CMUMOSI,0.7,audio,1,1224,0.000564669741082255,0.0210266256464487,0.1097823888964318,0.020461955900590113,0.08875576347063958,0.9999999140504918,0.9999999121026276,0.987298774709499,0.9996117567704395,0.9789772273278704,0.9718784200502377,0.020525393076241016,0.040604205802083015
CMUMOSI,0.7,audio,2-3,1056,0.12741997425275092,0.1376007879047062,0.16022086236273136,0.010180813651955263,0.022620074440386485,0.9839648235815041,0.983964824992599,0.9778727184078007,0.9622164769380381,0.9423532507410555,0.9398930537881274,0.012010471895337105,0.002254541963338852
CMUMOSI,0.7,audio,4-7,416,0.18554166193084362,0.19682145334529474,0.20759127186969495,0.011279791414451141,0.010769818506490152,0.9758223911317495,0.9758223928511143,0.9730720704851242,0.9104006959555241,0.8916071084542916,0.889663955483299,0.013302497565746307,0.0004887133836746216
CMUMOSI,0.7,audio,8+,72,0.25549253324667615,0.26777130075626904,0.27428176026377415,0.012278767509592904,0.006510459507505099,0.9715152945783403,0.9715153020289209,0.9692609939310286,0.8148827991551824,0.7980595876773199,0.7908548853463597,0.014648616313934326,4.848092794418335e-05
CMUMOSI,0.7,text,1,1232,0.0017708189639583376,0.021922521353638792,0.11192727547408045,0.020151702387790595,0.09000475428826116,0.999999228719767,0.9999992316225906,0.9904637213360954,0.9987273246727206,0.9781110578930223,0.9368423242847641,0.02029817644506693,0.036153143271803856
CMUMOSI,0.7,text,2-3,1280,0.11550511242603534,0.1284638712560991,0.15060388819110812,0.012958758828608552,0.02214001696847845,0.990228338027373,0.990228335885331,0.9860888000577688,0.9343624795088544,0.9150762208504603,0.9058595174690709,0.014774851500988007,0.0024228207767009735
CMUMOSI,0.7,text,4-7,520,0.18085690567699764,0.19366404888435051,0.20228802912080518,0.012807143207352895,0.00862398027943877,0.9844642265484883,0.9844642295287206,0.9822702685227761,0.8805313892089404,0.8623565184382292,0.8613348342478275,0.014207739382982254,0.0011984072625637054
CMUMOSI,0.7,text,8+,72,0.27451391911341083,0.2865184820774529,0.284706249833107,0.012004562964042028,-0.0018122322443458769,0.9826562545365758,0.982656272749106,0.9836181840962834,0.7900371493564712,0.7737305909395218,0.7681555027763048,0.013175800442695618,0.0009308978915214539
CMUMOSI,0.7,visual,1,1296,0.0009530210273725162,0.021108287846508585,0.20656882145407576,0.020155266828455583,0.1854605335701993,0.9999995240366754,0.9999995219210783,0.9543407416103384,0.9995468340262219,0.9789136466512709,1.0018342558616473,0.020296948961913586,0.05759449116885662
CMUMOSI,0.7,visual,2-3,984,0.24365476374438683,0.24942599487589384,0.3115661045559114,0.005771231131507008,0.062140109524797135,0.9459277664129508,0.9459277680143714,0.9292670183784775,0.9976155719136804,0.9770187788256784,0.9865799369366188,0.008481120690703392,0.00716078095138073
CMUMOSI,0.7,visual,4-7,400,0.3947344505228102,0.3979917101934552,0.4331361032836139,0.0032572596706449985,0.03514439314603805,0.8967077808827162,0.8967077824100852,0.8823280187509954,0.9524480575323104,0.932781892567873,0.9468161168694497,0.006035543978214264,0.002115018665790558
CMUMOSI,0.7,visual,8+,56,0.5361467873943704,0.536106602954013,0.44796363982771126,-4.018444035734449e-05,-0.08814296259411744,0.8444825955001372,0.8444826012211186,0.887993612991912,0.9536188287394387,0.9339263449822154,0.8836770643080983,0.0024657845497131348,-0.00022245943546295166
